repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login
microsoft/vscode,302657,23667722514,labeled,2026-03-18T04:49:31Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302657,23667732325,unlabeled,2026-03-18T04:50:09Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302657,23667732456,closed,2026-03-18T04:50:10Z,vs-code-engineering[bot],,
microsoft/vscode,302649,23666992468,labeled,2026-03-18T04:05:17Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302649,23667002109,unlabeled,2026-03-18T04:05:53Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302649,23667002148,closed,2026-03-18T04:05:53Z,vs-code-engineering[bot],,
microsoft/vscode,302642,23666485077,assigned,2026-03-18T03:30:55Z,lramos15,,lramos15
microsoft/vscode,302642,23678343595,closed,2026-03-18T11:26:45Z,lramos15,,
microsoft/vscode,302614,23663438645,labeled,2026-03-18T00:24:26Z,vs-code-engineering[bot],~chat-no-response-returned,
microsoft/vscode,302614,23663447692,unlabeled,2026-03-18T00:24:58Z,vs-code-engineering[bot],~chat-no-response-returned,
microsoft/vscode,302614,23663447737,closed,2026-03-18T00:24:58Z,vs-code-engineering[bot],,
microsoft/vscode,302613,23663330780,assigned,2026-03-18T00:17:59Z,meganrogge,,meganrogge
microsoft/vscode,302613,23663330809,assigned,2026-03-18T00:17:59Z,justschen,,justschen
microsoft/vscode,302613,23689455308,closed,2026-03-18T16:50:22Z,meganrogge,,
microsoft/vscode,302613,23689482974,labeled,2026-03-18T16:51:10Z,vs-code-engineering[bot],*duplicate,
microsoft/vscode,302600,23661868855,labeled,2026-03-17T23:03:32Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302600,23661869063,labeled,2026-03-17T23:03:33Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302600,23661887947,unlabeled,2026-03-17T23:04:26Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302600,23661887991,labeled,2026-03-17T23:04:27Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302600,23662142372,closed,2026-03-17T23:16:28Z,jukasper,,
microsoft/vscode,302598,23661816389,assigned,2026-03-17T23:00:55Z,sandy081,,sandy081
microsoft/vscode,302598,23696889365,assigned,2026-03-18T21:14:34Z,connor4312,,connor4312
microsoft/vscode,302598,23696889453,unassigned,2026-03-18T21:14:34Z,sandy081,,sandy081
microsoft/vscode,302598,23697305948,closed,2026-03-18T21:31:42Z,connor4312,,
microsoft/vscode,302597,23661778130,labeled,2026-03-17T22:58:58Z,JunyuQian,chat-ext-issue,
microsoft/vscode,302597,23661802750,unlabeled,2026-03-17T23:00:13Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,302597,23662161076,closed,2026-03-17T23:17:23Z,jukasper,,
microsoft/vscode,302597,23662188135,labeled,2026-03-17T23:18:45Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302597,23662188275,assigned,2026-03-17T23:18:46Z,jruales,,jruales
microsoft/vscode,302597,23691011555,labeled,2026-03-18T17:37:06Z,jruales,bug,
microsoft/vscode,302597,23691014539,unassigned,2026-03-18T17:37:12Z,jruales,,jruales
microsoft/vscode,302597,23691014636,assigned,2026-03-18T17:37:12Z,jukasper,,jukasper
microsoft/vscode,302597,23691050502,unlabeled,2026-03-18T17:38:21Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302590,23661950635,closed,2026-03-17T23:07:22Z,mjbvz,,
microsoft/vscode,302590,23661959414,assigned,2026-03-17T23:07:48Z,mjbvz,,mjbvz
microsoft/vscode,302590,23661969747,labeled,2026-03-17T23:08:16Z,mjbvz,engineering,
microsoft/vscode,302590,23662211145,reopened,2026-03-17T23:19:55Z,mjbvz,,
microsoft/vscode,302590,23662211720,closed,2026-03-17T23:19:57Z,mjbvz,,
microsoft/vscode,302585,23660980181,assigned,2026-03-17T22:21:22Z,chrmarti,,chrmarti
microsoft/vscode,302585,23662172782,closed,2026-03-17T23:17:59Z,jukasper,,
microsoft/vscode,302581,23660927616,labeled,2026-03-17T22:18:56Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302581,23660927861,assigned,2026-03-17T22:18:57Z,dileepyavan,,dileepyavan
microsoft/vscode,302581,23661181176,unassigned,2026-03-17T22:30:51Z,dileepyavan,,dileepyavan
microsoft/vscode,302581,23661181236,assigned,2026-03-17T22:30:51Z,ntrogh,,ntrogh
microsoft/vscode,302581,23661181290,assigned,2026-03-17T22:30:51Z,joaomoreno,,joaomoreno
microsoft/vscode,302581,23661193286,unlabeled,2026-03-17T22:31:28Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302581,23686572398,closed,2026-03-18T15:28:50Z,ntrogh,,
microsoft/vscode,302581,23686607276,unassigned,2026-03-18T15:29:43Z,ntrogh,,ntrogh
microsoft/vscode,302578,23660415127,labeled,2026-03-17T21:53:21Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302578,23660415363,labeled,2026-03-17T21:53:22Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302578,23660422092,closed,2026-03-17T21:53:42Z,jarlungoodoo73,,
microsoft/vscode,302578,23660432611,unlabeled,2026-03-17T21:54:15Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302578,23660432628,labeled,2026-03-17T21:54:15Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302570,23659987340,labeled,2026-03-17T21:33:37Z,samantha-ying,chat-ext-issue,
microsoft/vscode,302570,23660014197,unlabeled,2026-03-17T21:34:42Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,302570,23660928604,labeled,2026-03-17T22:18:59Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302570,23660928780,assigned,2026-03-17T22:19:00Z,chrmarti,,chrmarti
microsoft/vscode,302570,23661978582,closed,2026-03-17T23:08:43Z,mjbvz,,
microsoft/vscode,302570,23661998007,unassigned,2026-03-17T23:09:42Z,chrmarti,,chrmarti
microsoft/vscode,302570,23661998041,assigned,2026-03-17T23:09:42Z,mjbvz,,mjbvz
microsoft/vscode,302570,23661998772,labeled,2026-03-17T23:09:44Z,mjbvz,*duplicate,
microsoft/vscode,302570,23661999749,unlabeled,2026-03-17T23:09:47Z,mjbvz,triage-needed,
microsoft/vscode,302565,23659635276,labeled,2026-03-17T21:18:32Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302565,23659647395,unlabeled,2026-03-17T21:19:02Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302565,23659647514,closed,2026-03-17T21:19:03Z,vs-code-engineering[bot],,
microsoft/vscode,302565,23659704114,assigned,2026-03-17T21:21:32Z,mjbvz,,mjbvz
microsoft/vscode,302561,23659359929,labeled,2026-03-17T21:07:10Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302561,23659377824,unlabeled,2026-03-17T21:07:54Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302561,23659377953,closed,2026-03-17T21:07:55Z,vs-code-engineering[bot],,
microsoft/vscode,302560,23659360116,labeled,2026-03-17T21:07:10Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302560,23659377992,unlabeled,2026-03-17T21:07:55Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302560,23659378150,closed,2026-03-17T21:07:55Z,vs-code-engineering[bot],,
microsoft/vscode,302559,23659359082,labeled,2026-03-17T21:07:08Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302559,23659378482,unlabeled,2026-03-17T21:07:56Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302559,23659378603,closed,2026-03-17T21:07:56Z,vs-code-engineering[bot],,
microsoft/vscode,302525,23655540408,labeled,2026-03-17T18:51:42Z,vs-code-engineering[bot],ai-translated,
microsoft/vscode,302525,23655543804,labeled,2026-03-17T18:51:49Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302525,23656064003,unlabeled,2026-03-17T19:08:18Z,vs-code-engineering[bot],~chat-request-failed,
microsoft/vscode,302525,23656064185,closed,2026-03-17T19:08:18Z,vs-code-engineering[bot],,
microsoft/vscode,302524,23655212160,assigned,2026-03-17T18:40:59Z,meganrogge,,meganrogge
microsoft/vscode,302524,23656226527,closed,2026-03-17T19:13:44Z,meganrogge,,
microsoft/vscode,302524,23656228243,assigned,2026-03-17T19:13:46Z,anthonykim1,,anthonykim1
microsoft/vscode,302524,23656229014,unassigned,2026-03-17T19:13:47Z,meganrogge,,meganrogge
microsoft/vscode,302524,23656229024,unassigned,2026-03-17T19:13:47Z,anthonykim1,,anthonykim1
microsoft/vscode,302524,23660247162,assigned,2026-03-17T21:44:42Z,anthonykim1,,anthonykim1
microsoft/vscode,302524,23660249818,labeled,2026-03-17T21:44:50Z,anthonykim1,terminal-input,
microsoft/vscode,302524,23660250690,labeled,2026-03-17T21:44:53Z,anthonykim1,bug,
microsoft/vscode,302524,23660251588,labeled,2026-03-17T21:44:55Z,anthonykim1,*duplicate,
microsoft/vscode,302524,23660253393,labeled,2026-03-17T21:45:01Z,anthonykim1,terminal-shell-fish,
microsoft/vscode,302504,23653455964,labeled,2026-03-17T17:44:04Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302504,23653456558,labeled,2026-03-17T17:44:05Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302504,23653736450,unlabeled,2026-03-17T17:52:47Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302504,23653736455,labeled,2026-03-17T17:52:47Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302504,23659399250,closed,2026-03-17T21:08:44Z,lramos15,,
microsoft/vscode,302504,23659401495,unlabeled,2026-03-17T21:08:50Z,lramos15,info-needed,
microsoft/vscode,302504,23659401502,unlabeled,2026-03-17T21:08:50Z,lramos15,triage-needed,
microsoft/vscode,302504,23659401525,labeled,2026-03-17T21:08:50Z,lramos15,*duplicate,
microsoft/vscode,302502,23653263399,assigned,2026-03-17T17:37:59Z,lramos15,,lramos15
microsoft/vscode,302502,23655306207,labeled,2026-03-17T18:44:05Z,lramos15,info-needed,
microsoft/vscode,302502,23656977884,labeled,2026-03-17T19:39:38Z,lramos15,bug,
microsoft/vscode,302502,23656982360,unlabeled,2026-03-17T19:39:48Z,lramos15,info-needed,
microsoft/vscode,302502,23656982386,labeled,2026-03-17T19:39:48Z,lramos15,claude,
microsoft/vscode,302502,23656982400,labeled,2026-03-17T19:39:48Z,lramos15,model-picker,
microsoft/vscode,302502,23656985129,labeled,2026-03-17T19:39:55Z,lramos15,claude-agent,
microsoft/vscode,302502,23658365707,closed,2026-03-17T20:29:55Z,TylerLeonhardt,,
microsoft/vscode,302502,23659043848,reopened,2026-03-17T20:55:20Z,TylerLeonhardt,,
microsoft/vscode,302502,23659054727,closed,2026-03-17T20:55:45Z,TylerLeonhardt,,
microsoft/vscode,302502,23659171294,closed,2026-03-17T21:00:04Z,lramos15,,
microsoft/vscode,302502,23659391494,reopened,2026-03-17T21:08:25Z,lramos15,,
microsoft/vscode,302502,23659392039,closed,2026-03-17T21:08:26Z,lramos15,,
microsoft/vscode,302501,23653127194,assigned,2026-03-17T17:33:28Z,bhavyaus,,bhavyaus
microsoft/vscode,302501,23653270449,unassigned,2026-03-17T17:38:13Z,bhavyaus,,bhavyaus
microsoft/vscode,302501,23653270581,assigned,2026-03-17T17:38:13Z,TylerLeonhardt,,TylerLeonhardt
microsoft/vscode,302501,23669937194,labeled,2026-03-18T06:45:19Z,vs-code-engineering[bot],*duplicate,
microsoft/vscode,302501,23669950512,closed,2026-03-18T06:45:51Z,vs-code-engineering[bot],,
microsoft/vscode,302499,23653090070,assigned,2026-03-17T17:32:11Z,meganrogge,,meganrogge
microsoft/vscode,302499,23653156682,labeled,2026-03-17T17:34:29Z,meganrogge,info-needed,
microsoft/vscode,302499,23685467020,unlabeled,2026-03-18T15:01:29Z,meganrogge,info-needed,
microsoft/vscode,302499,23685470532,labeled,2026-03-18T15:01:34Z,meganrogge,bug,
microsoft/vscode,302499,23685470561,labeled,2026-03-18T15:01:34Z,meganrogge,chat-terminal-output-monitor,
microsoft/vscode,302499,23689167682,closed,2026-03-18T16:42:20Z,meganrogge,,
microsoft/vscode,302499,23689186077,labeled,2026-03-18T16:42:52Z,vs-code-engineering[bot],unreleased,
microsoft/vscode,302499,23692654258,unlabeled,2026-03-18T18:33:16Z,vs-code-engineering[bot],unreleased,
microsoft/vscode,302499,23692654752,labeled,2026-03-18T18:33:16Z,vs-code-engineering[bot],insiders-released,
microsoft/vscode,302477,23651071831,assigned,2026-03-17T16:33:18Z,lramos15,,lramos15
microsoft/vscode,302477,23651073204,labeled,2026-03-17T16:33:20Z,lramos15,bug,
microsoft/vscode,302477,23651073478,labeled,2026-03-17T16:33:21Z,lramos15,candidate,
microsoft/vscode,302477,23702247449,closed,2026-03-19T01:52:55Z,mjbvz,,
microsoft/vscode,302475,23650778742,labeled,2026-03-17T16:25:35Z,doc-code-hub,chat-ext-issue,
microsoft/vscode,302475,23650824676,unlabeled,2026-03-17T16:26:44Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,302475,23650827056,assigned,2026-03-17T16:26:48Z,lramos15,,lramos15
microsoft/vscode,302475,23658733595,labeled,2026-03-17T20:43:17Z,lramos15,bug,
microsoft/vscode,302475,23658733891,labeled,2026-03-17T20:43:18Z,lramos15,model-byok,
microsoft/vscode,302475,23712947537,closed,2026-03-19T10:37:17Z,doc-code-hub,,
microsoft/vscode,302471,23650022130,labeled,2026-03-17T16:05:02Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302471,23650043101,unlabeled,2026-03-17T16:05:36Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302471,23650043357,closed,2026-03-17T16:05:37Z,vs-code-engineering[bot],,
microsoft/vscode,302467,23649186170,labeled,2026-03-17T15:42:31Z,Wrapzii,chat-ext-issue,
microsoft/vscode,302467,23649265560,unlabeled,2026-03-17T15:44:33Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,302467,23649266909,labeled,2026-03-17T15:44:35Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302467,23649295839,unlabeled,2026-03-17T15:45:21Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302467,23649296142,closed,2026-03-17T15:45:21Z,vs-code-engineering[bot],,
microsoft/vscode,302465,23648968108,labeled,2026-03-17T15:36:52Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302465,23648991928,unlabeled,2026-03-17T15:37:31Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302465,23648992146,closed,2026-03-17T15:37:31Z,vs-code-engineering[bot],,
microsoft/vscode,302452,23646264241,assigned,2026-03-17T14:26:45Z,lramos15,,lramos15
microsoft/vscode,302452,23646758765,unassigned,2026-03-17T14:39:42Z,lramos15,,lramos15
microsoft/vscode,302452,23646758995,assigned,2026-03-17T14:39:43Z,sandy081,,sandy081
microsoft/vscode,302452,23646765145,assigned,2026-03-17T14:39:51Z,meganrogge,,meganrogge
microsoft/vscode,302452,23648253155,labeled,2026-03-17T15:17:28Z,meganrogge,info-needed,
microsoft/vscode,302452,23658745119,closed,2026-03-17T20:43:41Z,accesswatch,,
microsoft/vscode,302443,23644021237,labeled,2026-03-17T13:28:20Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,302443,23644043294,labeled,2026-03-17T13:28:58Z,vs-code-engineering[bot],chat-billing,
microsoft/vscode,302443,23644043314,unlabeled,2026-03-17T13:28:58Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,302443,23644043333,closed,2026-03-17T13:28:58Z,vs-code-engineering[bot],,
microsoft/vscode,302439,23643202914,labeled,2026-03-17T13:05:40Z,vs-code-engineering[bot],~spam,
microsoft/vscode,302439,23643225348,unlabeled,2026-03-17T13:06:18Z,vs-code-engineering[bot],~spam,
microsoft/vscode,302439,23643225475,labeled,2026-03-17T13:06:18Z,vs-code-engineering[bot],spam,
microsoft/vscode,302439,23643225497,closed,2026-03-17T13:06:18Z,vs-code-engineering[bot],,
microsoft/vscode,302438,23643114825,labeled,2026-03-17T13:02:56Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302438,23643137811,unlabeled,2026-03-17T13:03:40Z,vs-code-engineering[bot],~chat-rate-limiting,
microsoft/vscode,302438,23643137992,closed,2026-03-17T13:03:40Z,vs-code-engineering[bot],,
microsoft/vscode,302405,23638949642,labeled,2026-03-17T10:44:35Z,Ponjimon,chat-ext-issue,
microsoft/vscode,302405,23638977895,unlabeled,2026-03-17T10:45:30Z,vs-code-engineering[bot],chat-ext-issue,
microsoft/vscode,302405,23638980298,assigned,2026-03-17T10:45:34Z,justschen,,justschen
microsoft/vscode,302405,23683781523,assigned,2026-03-18T14:15:31Z,TylerLeonhardt,,TylerLeonhardt
microsoft/vscode,302405,23683782026,unassigned,2026-03-18T14:15:32Z,justschen,,justschen
microsoft/vscode,302405,23684821023,labeled,2026-03-18T14:45:02Z,vs-code-engineering[bot],*duplicate,
microsoft/vscode,302405,23685114738,closed,2026-03-18T14:52:56Z,vs-code-engineering[bot],,
microsoft/vscode,302365,23632780578,labeled,2026-03-17T07:08:54Z,vs-code-engineering[bot],~spam,
microsoft/vscode,302365,23632794804,unlabeled,2026-03-17T07:09:32Z,vs-code-engineering[bot],~spam,
microsoft/vscode,302365,23632794899,labeled,2026-03-17T07:09:33Z,vs-code-engineering[bot],spam,
microsoft/vscode,302365,23632794914,closed,2026-03-17T07:09:33Z,vs-code-engineering[bot],,
microsoft/vscode,302345,23631041034,assigned,2026-03-17T05:36:52Z,lramos15,,lramos15
microsoft/vscode,302345,23679097505,labeled,2026-03-18T11:50:58Z,lramos15,*not-reproducible,
microsoft/vscode,302345,23679100077,closed,2026-03-18T11:51:01Z,lramos15,,
microsoft/vscode,302337,23630073992,assigned,2026-03-17T04:37:59Z,benibenj,,benibenj
microsoft/vscode,302337,23640095209,closed,2026-03-17T11:19:22Z,benibenj,,
microsoft/vscode,302337,23640109357,labeled,2026-03-17T11:19:49Z,benibenj,bug,
microsoft/vscode,302337,23640109381,labeled,2026-03-17T11:19:49Z,benibenj,chat,
microsoft/vscode,302306,23626090820,labeled,2026-03-17T00:22:33Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,302306,23626102225,unlabeled,2026-03-17T00:23:06Z,vs-code-engineering[bot],~chat-billing,
microsoft/vscode,302306,23626102253,labeled,2026-03-17T00:23:07Z,vs-code-engineering[bot],chat-billing,
microsoft/vscode,302306,23626102299,closed,2026-03-17T00:23:07Z,vs-code-engineering[bot],,
microsoft/vscode,302293,23625099850,labeled,2026-03-16T23:23:23Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302293,23625100011,labeled,2026-03-16T23:23:24Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302293,23625111652,unlabeled,2026-03-16T23:24:03Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302293,23625111673,labeled,2026-03-16T23:24:03Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302293,23625119407,closed,2026-03-16T23:24:34Z,jack-sucks-at-code,,
microsoft/vscode,302293,23625137714,unlabeled,2026-03-16T23:25:43Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302286,23624504139,labeled,2026-03-16T22:50:40Z,vs-code-engineering[bot],ai-translated,
microsoft/vscode,302286,23624505536,labeled,2026-03-16T22:50:43Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302286,23624505703,labeled,2026-03-16T22:50:44Z,vs-code-engineering[bot],triage-needed,
microsoft/vscode,302286,23624520192,unlabeled,2026-03-16T22:51:24Z,vs-code-engineering[bot],~info-needed,
microsoft/vscode,302286,23624520207,labeled,2026-03-16T22:51:24Z,vs-code-engineering[bot],info-needed,
microsoft/vscode,302286,23624535549,closed,2026-03-16T22:52:10Z,PlutoWuppel,,
microsoft/vscode,302281,23623491883,assigned,2026-03-16T22:04:51Z,joshspicer,,joshspicer
microsoft/vscode,302281,23700476692,closed,2026-03-19T00:10:58Z,joshspicer,,
microsoft/vscode,302281,23700516280,labeled,2026-03-19T00:12:55Z,vs-code-engineering[bot],unreleased,
microsoft/vscode,302281,23706781700,unlabeled,2026-03-19T06:09:17Z,vs-code-engineering[bot],unreleased,
microsoft/vscode,302281,23706781935,labeled,2026-03-19T06:09:17Z,vs-code-engineering[bot],insiders-released,
microsoft/vscode,302279,23623367787,assigned,2026-03-16T21:59:07Z,benibenj,,benibenj
microsoft/vscode,302279,23623367844,assigned,2026-03-16T21:59:07Z,bpasero,,bpasero
microsoft/vscode,302279,23632086310,labeled,2026-03-17T06:34:05Z,bpasero,chat-agents-view,
